,NUTS_ID,NUTS_NAME,NAME_LATN,GDP_VALUE,geometry,centroid_lon,centroid_lat,LISA_VALUE,LISA_sig,LISA_p_values,LISA_quadrant
159,HU21,Közép-Dunántúl,Közép-Dunántúl,15830.434782608696,"POLYGON ((4973370.310799999 2756523.1259000003, 4992706.3807 2725979.8509, 4993910.4846 2708256.5669, 5001218.0055 2698473.8268999998, 5000354.2793000005 2679127.101399999, 4982322.580499999 2659804.9398999996, 4973540.472200001 2666199.2304, 4947193.1072 2664108.7454000004, 4944472.0293000005 2685445.99, 4887342.504899999 2654700.352, 4870256.575099999 2677197.7929, 4858088.6327 2685116.7863, 4867513.619899999 2692875.7113000005, 4867178.286800001 2718107.524599999, 4861499.6022 2728305.7408000007, 4901396.0441 2734965.085000001, 4907217.8727 2721229.8774999995, 4915386.1916000005 2729015.671, 4913289.762599999 2759850.1477000006, 4912119.8091 2767793.6603999995, 4943551.1459 2770993.9388999995, 4982212.621300001 2784591.9952000007, 4987206.598300001 2778665.3851999994, 4985243.465399999 2768049.035, 4973370.310799999 2756523.1259000003))",4936252.188020873,2713081.8254704517,0.2049711291798289,Non-Significant,0.279,3
160,HU22,Nyugat-Dunántúl,Nyugat-Dunántúl,17504.347826086956,"POLYGON ((4912119.8091 2767793.6603999995, 4913289.762599999 2759850.1477000006, 4915386.1916000005 2729015.671, 4907217.8727 2721229.8774999995, 4901396.0441 2734965.085000001, 4861499.6022 2728305.7408000007, 4867178.286800001 2718107.524599999, 4867513.619899999 2692875.7113000005, 4858088.6327 2685116.7863, 4870256.575099999 2677197.7929, 4887342.504899999 2654700.352, 4874783.763 2647629.6613, 4872388.1909 2618419.467, 4859713.0802 2603609.4244, 4850286.352600001 2603109.4586999994, 4848359.353399999 2606260.0957999993, 4827385.8894 2618351.326199999, 4807826.1532000005 2644113.7391999997, 4801994.0448 2657869.2016000003, 4786947.8336 2658724.9250000007, 4800025.597100001 2673793.8384000007, 4810258.654200001 2677111.2202000003, 4812740.354599999 2687723.0766000003, 4806751.430600001 2714374.6019, 4821838.7709 2726165.9716, 4821820.7984 2743038.7753, 4802912.6987 2748897.5074000005, 4815471.18 2758594.6459, 4831130.8323 2754284.3971999995, 4848182.930199999 2758424.007200001, 4854633.2936 2791782.4586999994, 4861008.709100001 2793004.7731, 4897845.193 2768465.3463000003, 4912119.8091 2767793.6603999995))",4850642.03549867,2698745.8907428375,0.04731854728024408,Non-Significant,0.486,3
161,HU23,Dél-Dunántúl,Dél-Dunántúl,11839.130434782608,"POLYGON ((5000354.2793000005 2679127.101399999, 5006962.681500001 2662674.500499999, 5001184.6723 2653162.0746, 5006503.2151999995 2616857.6334000006, 5000525.4004999995 2595360.7942999993, 4997751.0397 2588945.4000000004, 5005134.648499999 2584964.6229, 5004436.5659 2574073.972100001, 4992314.4575 2570854.5414000005, 4976870.196 2552895.478599999, 4935711.286699999 2552486.5812999997, 4914925.3323 2556676.2138, 4906605.3597 2565130.4036999997, 4885838.4597 2569452.5403000005, 4873086.6699 2587383.3027, 4850286.352600001 2603109.4586999994, 4859713.0802 2603609.4244, 4872388.1909 2618419.467, 4874783.763 2647629.6613, 4887342.504899999 2654700.352, 4944472.0293000005 2685445.99, 4947193.1072 2664108.7454000004, 4973540.472200001 2666199.2304, 4982322.580499999 2659804.9398999996, 5000354.2793000005 2679127.101399999))",4939440.18289676,2613676.6756794425,0.7012626908565031,Significant,0.031,3
162,HU31,Észak-Magyarország,Észak-Magyarország,11139.130434782608,"POLYGON ((5214660.069499999 2880853.8320000004, 5202212.2453000005 2864402.1164999995, 5172327.5966 2850838.6589, 5167066.0701 2834883.1516999993, 5147833.9409 2831013.5935999993, 5148465.328199999 2823363.1064999998, 5144903.7228999995 2801269.929199999, 5131557.0361 2787682.237400001, 5127433.0156 2785630.2820999995, 5103878.451400001 2759242.9761999995, 5067640.760199999 2778171.1109999996, 5046178.7619 2766903.340500001, 5040668.5054 2775017.3764999993, 5037028.672700001 2782124.8473000005, 5030716.373400001 2779712.848200001, 5022887.449100001 2789122.6809, 4996340.811799999 2793139.8674999997, 4989417.9202 2798613.4615, 4989563.7718 2807562.5239000004, 4985038.552200001 2811671.278999999, 4991117.540200001 2814757.4297, 5023066.9059 2821362.9685999993, 5033140.0437 2837783.9946999997, 5056502.7238 2830801.1158000007, 5066406.101399999 2834643.9049999993, 5082831.786800001 2850278.5398999993, 5092186.1017 2871555.9102999996, 5096670.961200001 2880330.4462, 5113251.3225 2886940.450200001, 5139860.5627999995 2883239.851500001, 5160506.845000001 2894264.901900001, 5175139.635199999 2887540.1904000007, 5187795.3454 2873616.8446999993, 5214660.069499999 2880853.8320000004))",5099745.3654223075,2826401.4999561915,0.8897928855806342,Significant,0.01,3
163,HU32,Észak-Alföld,Észak-Alföld,11213.04347826087,"POLYGON ((5203937.8378 2726154.8417000007, 5193606.174799999 2716674.929300001, 5177548.239800001 2719561.380000001, 5173005.097100001 2723415.2580999993, 5173656.0638999995 2734649.7411, 5150532.770099999 2741566.439099999, 5133933.1642 2715608.7784, 5132815.7159 2705015.930400001, 5116418.8792 2698979.934800001, 5114474.784 2688102.1976999994, 5099411.487400001 2684887.6904000007, 5086991.691 2684602.9159999993, 5090895.24 2698619.875499999, 5086596.6611 2707113.9760999996, 5082820.4966 2727367.9329000004, 5073625.1974 2742212.093800001, 5046178.7619 2766903.340500001, 5067640.760199999 2778171.1109999996, 5103878.451400001 2759242.9761999995, 5127433.0156 2785630.2820999995, 5131557.0361 2787682.237400001, 5144903.7228999995 2801269.929199999, 5148465.328199999 2823363.1064999998, 5147833.9409 2831013.5935999993, 5167066.0701 2834883.1516999993, 5172327.5966 2850838.6589, 5202212.2453000005 2864402.1164999995, 5214660.069499999 2880853.8320000004, 5216710.2202 2884027.4801000003, 5245374.840399999 2869473.728700001, 5255782.4899 2857341.838199999, 5271396.274499999 2858801.0791999996, 5279162.0724 2843993.0884000007, 5265326.113600001 2823592.646400001, 5250620.376800001 2820323.3676999994, 5234702.0461 2803933.776900001, 5232859.490499999 2796039.1740000006, 5229004.0033 2795171.6274999995, 5223868.521299999 2785747.5086000003, 5224077.5998 2771777.0878999997, 5203937.8378 2726154.8417000007))",5170818.288941266,2784475.5209137388,1.028195638160384,Significant,0.003,3
164,HU33,Dél-Alföld,Dél-Alföld,12260.869565217392,"POLYGON ((5203937.8378 2726154.8417000007, 5193727.933599999 2682800.758199999, 5185074.5393 2675563.841600001, 5186387.257999999 2656902.1995, 5177950.009199999 2642042.2859000005, 5169434.151000001 2634028.9886000007, 5149175.4487 2633827.471999999, 5145578.1417 2620383.8599999994, 5112369.7859000005 2611777.776900001, 5109136.636299999 2611882.4968, 5081487.072000001 2610251.4306000005, 5068153.706700001 2612699.3713000007, 5058764.7513999995 2609142.2958000004, 5040491.776900001 2587133.3753999993, 5025668.993100001 2588163.2353000008, 5020111.755000001 2578739.2555, 5009623.0449 2575455.7397000007, 5004436.5659 2574073.972100001, 5005134.648499999 2584964.6229, 4997751.0397 2588945.4000000004, 5000525.4004999995 2595360.7942999993, 5006503.2151999995 2616857.6334000006, 5001184.6723 2653162.0746, 5006962.681500001 2662674.500499999, 5000354.2793000005 2679127.101399999, 5001218.0055 2698473.8268999998, 5021163.303400001 2711087.4947999995, 5029484.1691 2701931.6535, 5044200.829399999 2713593.263800001, 5064559.314200001 2698201.7782000005, 5086596.6611 2707113.9760999996, 5090895.24 2698619.875499999, 5086991.691 2684602.9159999993, 5099411.487400001 2684887.6904000007, 5114474.784 2688102.1976999994, 5116418.8792 2698979.934800001, 5132815.7159 2705015.930400001, 5133933.1642 2715608.7784, 5150532.770099999 2741566.439099999, 5173656.0638999995 2734649.7411, 5173005.097100001 2723415.2580999993, 5177548.239800001 2719561.380000001, 5193606.174799999 2716674.929300001, 5203937.8378 2726154.8417000007))",5091541.221629966,2660545.6287954263,0.8706937433093769,Significant,0.004,3
165,IE04,Northern and Western,Northern and Western,19914.285714285714,"MULTIPOLYGON (((3230329.8203999996 3682748.466600001, 3199681.2918999996 3654382.2655999996, 3185368.1450999994 3651778.4126999993, 3190028.4694 3639927.6697000004, 3169300.1264999993 3636400.7935000006, 3158667.0539999995 3628990.1637999993, 3159526.2675 3624743.4276, 3170517.2335 3601028.0119000003, 3183111.992799999 3588491.2148, 3202324.3483000007 3582043.8704000004, 3213799.01 3591305.6173, 3214939.132200001 3602580.7288000006, 3227130.3005999997 3607505.0222999994, 3235160.6678 3596830.425899999, 3236786.8856000006 3583008.5840000007, 3245165.7368 3577208.328400001, 3242212.8058 3567727.137, 3244775.7710999995 3561762.7819999997, 3243173.5215000007 3554244.190300001, 3220749.5453999992 3548229.7995999996, 3212973.446799999 3538998.4836, 3190681.4038999993 3546537.064200001, 3184451.5109 3547815.0880999994, 3177386.7629000004 3565754.6589, 3162147.4788000006 3556716.1576000005, 3154715.1259000003 3558121.1253999993, 3153448.5064000003 3550378.2597000003, 3144150.6191000007 3538840.8100000005, 3141334.9651999995 3512579.0025999993, 3130982.408500001 3492751.6121999994, 3126142.7596000005 3489877.2848000005, 3102737.1711999997 3474329.3903, 3089855.0069999993 3484165.8407000005, 3078799.5688000005 3483180.0099, 3070945.3603000008 3482912.9864000008, 3070727.5633000005 3492231.5768, 3065671.0968999993 3502790.1567, 3067823.9564999994 3509358.5922, 3066696.4261000007 3516269.087099999, 3023595.9570000004 3526491.4394000005, 3017132.1195 3536254.5132, 3018176.645300001 3546537.842599999, 3005262.8856000006 3552236.7970000003, 3004334.4912 3561386.2663000003, 3011375.4276 3569325.725299999, 3022621.9707999993 3570457.6909999996, 3028002.6207999997 3584219.2762, 3043175.9044000003 3588719.8257, 3041987.1886 3595810.7248, 3028754.517000001 3598936.831599999, 3023388.0899 3609641.5128000006, 3026174.4169999994 3613618.577299999, 3036487.3378 3609818.0768999998, 3036812.5966 3633103.2179000005, 3031836.6757999994 3637266.3319000006, 3034143.1029000003 3641445.1875, 3057558.5327000003 3642122.3040999994, 3078836.6392 3635014.314200001, 3087910.4957999997 3615179.6028000005, 3100606.7585000005 3624250.6065999996, 3120696.7930999994 3620376.5918000005, 3128559.368899999 3629952.667199999, 3152727.686899999 3641726.5446000006, 3153887.3467999995 3649106.0760999992, 3133186.555299999 3656688.5365999993, 3127299.1115000006 3665352.5161000006, 3149468.0721000005 3677825.3167000003, 3156738.7370999996 3693786.9877000004, 3168918.2741 3705131.5485999994, 3208594.9777000006 3707025.4504000004, 3213764.6742000002 3687421.1642000005, 3221378.6654000003 3705554.888699999, 3229680.1731000002 3711560.0242, 3247466.8362000007 3699400.1831, 3230329.8203999996 3682748.466600001)), ((3153536.250499999 3693899.9059999995, 3147055.7465000004 3689288.2551000006, 3146605.849199999 3701295.1104000006, 3150630.6205 3702057.715399999, 3153536.250499999 3693899.9059999995)), ((3022150.2271 3618258.9848999996, 3017893.1861000005 3607582.7397000007, 3013975.6821999997 3614868.6121999994, 3016543.614600001 3621433.573000001, 3022150.2271 3618258.9848999996)))",3123863.463162299,3586857.668542382,-0.3173987285274738,Significant,0.011,2
166,IE05,Southern,Southern,42791.30434782609,"MULTIPOLYGON (((3141980.6833999995 3441399.7452000007, 3175517.9986000005 3444082.2667999994, 3186874.7141999993 3434432.8015, 3192491.6959000006 3440411.2589, 3215377.2342000008 3434278.2042999994, 3215822.6110999994 3429562.0691, 3209300.8960999995 3423321.1089999992, 3213223.2369999997 3415571.182, 3232737.9848999996 3419139.4680000003, 3240880.3333 3412798.4442, 3224430.8948 3385448.0020000003, 3219412.6348 3380433.5501000006, 3217362.724199999 3376438.4054000005, 3211697.0372 3371836.689200001, 3215793.375499999 3361256.9407, 3211851.2693000007 3356036.3046000004, 3173812.519099999 3368431.565300001, 3167563.2788999993 3361739.6666, 3141259.9869 3366065.2159, 3129687.237299999 3363853.888699999, 3123614.5308999997 3354539.220899999, 3108541.1415999997 3354476.7108999994, 3042419.5821 3331154.986300001, 2996818.625600001 3330466.9650999997, 2980838.866699999 3341079.898499999, 2980688.6478000004 3356452.6202000007, 2956220.4593 3359400.7205, 2958899.943 3373434.3282999992, 2944142.8182999995 3388473.2655999996, 2965748.8574 3407438.4836999997, 2952348.5831000004 3418865.692500001, 2954954.494999999 3426204.5627999995, 2979614.3237999994 3425088.565300001, 2995023.410700001 3444694.2938, 3010347.3084999993 3450070.9387, 3025972.4791 3447676.4015999995, 3009358.646299999 3461705.343699999, 3045256.7039 3501194.8773999996, 3065671.0968999993 3502790.1567, 3070727.5633000005 3492231.5768, 3070945.3603000008 3482912.9864000008, 3078799.5688000005 3483180.0099, 3089855.0069999993 3484165.8407000005, 3102737.1711999997 3474329.3903, 3126142.7596000005 3489877.2848000005, 3133277.2994 3478591.4103999995, 3122808.0163000003 3458029.0557000004, 3141284.3157 3462118.8214999996, 3141980.6833999995 3441399.7452000007)), ((2972381.3538000006 3334590.0908000004, 2966022.020199999 3333618.1788, 2963936.045499999 3338472.1391000003, 2969511.5788000003 3343093.6810999997, 2973625.9525000006 3341753.9109000005, 2972381.3538000006 3334590.0908000004)))",3081011.9706412675,3406908.5414961064,1.5654534517448222,Non-Significant,0.1,1
167,IE06,Eastern and Midland,Eastern and Midland,46490.47619047619,"POLYGON ((3258608.927100001 3511383.283, 3264152.2332000006 3500746.292300001, 3253862.0759999994 3477673.415100001, 3255316.576199999 3463709.3354, 3253739.929199999 3434946.7937000003, 3240880.3333 3412798.4442, 3232737.9848999996 3419139.4680000003, 3213223.2369999997 3415571.182, 3209300.8960999995 3423321.1089999992, 3215822.6110999994 3429562.0691, 3215377.2342000008 3434278.2042999994, 3192491.6959000006 3440411.2589, 3186874.7141999993 3434432.8015, 3175517.9986000005 3444082.2667999994, 3141980.6833999995 3441399.7452000007, 3141284.3157 3462118.8214999996, 3122808.0163000003 3458029.0557000004, 3133277.2994 3478591.4103999995, 3126142.7596000005 3489877.2848000005, 3130982.408500001 3492751.6121999994, 3141334.9651999995 3512579.0025999993, 3144150.6191000007 3538840.8100000005, 3153448.5064000003 3550378.2597000003, 3154715.1259000003 3558121.1253999993, 3162147.4788000006 3556716.1576000005, 3177386.7629000004 3565754.6589, 3184451.5109 3547815.0880999994, 3190681.4038999993 3546537.064200001, 3212973.446799999 3538998.4836, 3220749.5453999992 3548229.7995999996, 3243173.5215000007 3554244.190300001, 3244775.7710999995 3561762.7819999997, 3267014.1543000005 3563205.9560000002, 3269768.9521999992 3552762.1981000006, 3257367.0077 3547846.4091999996, 3261006.3604000006 3532924.272399999, 3258608.927100001 3511383.283))",3200627.4571503554,3492541.2873610267,2.0195458148689642,Non-Significant,0.143,1
168,ITC1,Piemonte,Piemonte,28145.454545454544,"POLYGON ((4230259.520400001 2476435.1432000007, 4218457.971100001 2466951.3259999994, 4210009.597200001 2471897.5961000007, 4204264.291300001 2467954.550899999, 4206653.733899999 2451800.567500001, 4216396.2084 2438041.3137999997, 4234163.7294 2434077.8989000004, 4257465.7885 2397552.7474000007, 4257616.285499999 2389495.8589999992, 4252124.2817 2385308.8412999995, 4237198.7491 2395785.4439000003, 4232628.9724 2384971.5694999993, 4213128.8566 2386247.520199999, 4207563.8661 2378673.4451, 4182530.3291999996 2380336.1228, 4181854.288899999 2381385.3564, 4161805.251700001 2335511.6939000003, 4142265.3157 2338236.6806000005, 4137476.9604 2330752.1697000004, 4128813.4474 2340011.1700999998, 4111223.491699999 2338468.2437999994, 4083816.1286999993 2351706.7597000003, 4072437.7837000005 2366359.4788000006, 4072122.9082999993 2384338.9679000005, 4078566.3036 2398682.6088999994, 4088123.4881999996 2404818.9069, 4084110.9975000005 2418025.3434999995, 4066234.9737 2426072.1219999995, 4055455.9967 2450215.5264, 4092693.4158999994 2462257.8543, 4098609.7853999995 2481039.692500001, 4094309.3320000004 2488413.1999999993, 4127084.010399999 2499966.3593000006, 4156590.7277000006 2499824.3033000007, 4160175.6658999994 2514637.7194, 4155107.7885999996 2536147.715, 4156152.8649000004 2537251.1045999993, 4176935.7809999995 2561873.9839999992, 4175088.6151 2574119.4546000008, 4196776.6841 2594561.0877, 4202316.522600001 2590826.933, 4202406.899900001 2572186.7606000006, 4221436.720000001 2554668.332800001, 4211596.982799999 2524974.070800001, 4219896.3726 2494860.8158, 4230259.520400001 2476435.1432000007))",4156476.480331671,2440839.3350976207,0.46207819338585054,Significant,0.001,1
169,ITC2,Valle d’Aosta/Vallée d’Aoste,Valle d’Aosta/Vallée d’Aoste,35340.90909090909,"POLYGON ((4155107.7885999996 2536147.715, 4160175.6658999994 2514637.7194, 4156590.7277000006 2499824.3033000007, 4127084.010399999 2499966.3593000006, 4094309.3320000004 2488413.1999999993, 4087227.483100001 2493525.136600001, 4085303.2194999997 2506413.6849000007, 4072064.4948999994 2523773.4279999994, 4091539.9584999997 2538951.4132000003, 4099749.681500001 2531989.5944999997, 4133419.8268999998 2542543.9901, 4155107.7885999996 2536147.715))",4118393.2101530014,2517092.431893198,1.501181748356379,Significant,0.001,1
170,ITC3,Liguria,Liguria,28650.0,"POLYGON ((4257616.285499999 2389495.8589999992, 4280666.858999999 2382904.5429, 4279420.8071 2366652.8872999996, 4288553.999299999 2368286.664000001, 4295976.596100001 2361756.9229000006, 4324435.545499999 2330836.7618000004, 4322507.7072 2326070.842700001, 4304934.0341 2329073.7654999997, 4281865.553300001 2345283.3445999995, 4251864.669500001 2361643.749, 4222673.58 2368443.700200001, 4211842.227299999 2364240.6691999994, 4182612.9374 2336933.8139999993, 4170959.8007999994 2316230.6527999993, 4156760.0282000005 2307131.4372000005, 4121719.5385 2300472.5979999993, 4121458.9529 2312169.3751, 4137476.9604 2330752.1697000004, 4142265.3157 2338236.6806000005, 4161805.251700001 2335511.6939000003, 4181854.288899999 2381385.3564, 4182530.3291999996 2380336.1228, 4207563.8661 2378673.4451, 4213128.8566 2386247.520199999, 4232628.9724 2384971.5694999993, 4237198.7491 2395785.4439000003, 4252124.2817 2385308.8412999995, 4257616.285499999 2389495.8589999992))",4217456.584461742,2352109.515415621,0.35014813140902723,Significant,0.009,1
171,ITC4,Lombardia,Lombardia,35036.36363636364,"POLYGON ((4386364.0463 2524813.0775000006, 4371334.1022 2500039.9908000007, 4372320.306600001 2478396.2885, 4378002.0054 2467019.206700001, 4403184.202299999 2446194.8641, 4416023.447699999 2444947.0725999996, 4416291.228499999 2438714.5824999996, 4433784.0461 2427571.645300001, 4419512.293099999 2427466.2808999997, 4391236.0659 2422939.3534999993, 4376207.002800001 2428868.9606999997, 4360889.9023 2423560.9539, 4357691.773700001 2425176.9283000007, 4327590.1757 2436913.4531999994, 4312418.9827 2446561.6128000002, 4299745.6985 2439440.4122, 4285438.4552 2446857.064099999, 4274588.525 2440101.4581000004, 4266523.7114 2425654.7290000003, 4269885.966700001 2413504.3605000004, 4265113.584799999 2399950.1207999997, 4257465.7885 2397552.7474000007, 4234163.7294 2434077.8989000004, 4216396.2084 2438041.3137999997, 4206653.733899999 2451800.567500001, 4204264.291300001 2467954.550899999, 4210009.597200001 2471897.5961000007, 4218457.971100001 2466951.3259999994, 4230259.520400001 2476435.1432000007, 4219896.3726 2494860.8158, 4211596.982799999 2524974.070800001, 4221436.720000001 2554668.332800001, 4230306.7422 2551133.7369999997, 4236365.010399999 2524805.7344000004, 4246239.7509 2529120.9367999993, 4245755.8311 2545843.957800001, 4256006.521 2562205.0749999993, 4262968.432399999 2569255.1774000004, 4264354.0407 2593609.1446, 4268535.843699999 2598356.8479999993, 4277796.495200001 2596407.2719, 4287571.4758 2577048.6536, 4314220.015699999 2584091.7038000003, 4328290.2059 2569723.6218, 4332997.7159 2573227.2904000003, 4330980.4879 2587472.9202999994, 4324957.5602 2594851.0001, 4329190.4 2607595.3574, 4337730.835100001 2611951.5331999995, 4355774.3639 2602036.5163000003, 4368853.389599999 2592960.7366000004, 4360747.8495000005 2581252.9152000006, 4365326.2468 2572425.1316, 4357215.8693 2543073.3123000003, 4361717.08 2523289.3148999996, 4386364.0463 2524813.0775000006))",4302899.2257552175,2500437.056396608,1.3320879662114715,Significant,0.001,1
